IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
143.47.238.36,2086,2086,false,LHR,Europe,London,192,3.69
140.238.215.56,80,0,false,FRA,Europe,Frankfurt,168,3.69
144.24.84.225,2053,0,true,NRT,Asia Pacific,Tokyo,189,3.69
146.56.128.33,2086,2086,false,NRT,Asia Pacific,Tokyo,145,3.69
132.145.24.209,2096,0,true,LHR,Europe,London,178,3.69
129.151.70.208,2083,0,true,LHR,Europe,London,193,3.69
130.61.142.175,80,0,false,FRA,Europe,Frankfurt,347,3.69
132.226.0.190,2096,0,true,NRT,Asia Pacific,Tokyo,381,3.69
129.151.81.240,2083,0,true,LHR,Europe,London,184,3.69
129.151.70.138,8080,8080,false,LHR,Europe,London,171,3.69
152.67.139.214,2095,2095,false,LHR,Europe,London,158,3.69
140.238.223.211,2086,0,false,MXP,Europe,Milan,188,3.69
158.101.161.106,2096,0,true,FRA,Europe,Frankfurt,363,3.69
140.238.220.157,2083,0,true,MXP,Europe,Milan,180,3.69
140.238.93.138,8443,0,true,LHR,Europe,London,182,3.69
138.2.49.233,2087,0,true,KIX,Asia Pacific,Osaka,71,3.69
138.2.51.239,8080,0,false,KIX,Asia Pacific,Osaka,75,3.69
132.145.28.179,2096,0,true,LHR,Europe,London,183,3.69
130.162.179.232,2083,0,true,LHR,Europe,London,210,3.69
130.61.178.18,2095,2095,false,FRA,Europe,Frankfurt,284,3.69
140.238.67.196,2096,0,true,LHR,Europe,London,176,3.69
152.67.213.11,2052,0,false,NRT,Asia Pacific,Tokyo,136,3.69
129.159.244.97,80,80,false,FRA,Europe,Frankfurt,362,3.69
129.151.70.208,8080,8080,false,LHR,Europe,London,172,3.69
130.61.102.54,2086,0,false,FRA,Europe,Frankfurt,173,3.69
130.61.22.215,8880,0,false,FRA,Europe,Frankfurt,345,3.68
158.101.174.207,2086,0,false,FRA,Europe,Frankfurt,376,3.68
193.122.113.198,2096,0,true,NRT,Asia Pacific,Tokyo,125,3.68
141.147.84.186,2095,2095,false,LHR,Europe,London,161,3.68
138.2.158.239,2052,0,false,FRA,Europe,Frankfurt,181,3.68
207.127.93.0,2086,2086,false,OSL,Europe,Oslo,186,3.68
130.162.171.198,8443,0,true,LHR,Europe,London,202,3.68
141.147.85.152,2053,0,true,LHR,Europe,London,263,3.68
152.70.242.147,2082,2082,false,NRT,Asia Pacific,Tokyo,108,3.68
129.159.253.139,2053,0,true,FRA,Europe,Frankfurt,344,3.68
132.145.24.38,2096,0,true,LHR,Europe,London,159,3.68
144.24.83.203,2082,2082,false,NRT,Asia Pacific,Tokyo,115,3.68
140.238.77.173,2096,0,true,LHR,Europe,London,200,3.68
138.2.45.241,8880,0,false,KIX,Asia Pacific,Osaka,75,3.68
64.110.103.39,8443,0,true,KIX,Asia Pacific,Osaka,376,3.68
140.238.210.100,2052,0,false,MXP,Europe,Milan,185,3.68
207.127.94.159,443,80,true,OSL,Europe,Oslo,188,3.68
132.226.235.105,2052,2052,false,NRT,Asia Pacific,Tokyo,331,3.68
130.162.181.110,2052,2052,false,LHR,Europe,London,159,3.68
140.238.1.71,8443,0,true,NRT,Asia Pacific,Tokyo,113,3.68
155.248.162.102,443,80,true,NRT,Asia Pacific,Tokyo,308,3.68
138.2.42.100,2053,0,true,KIX,Asia Pacific,Osaka,74,3.68
146.56.128.33,8443,0,true,NRT,Asia Pacific,Tokyo,106,3.68
152.67.64.251,2083,0,true,MXP,Europe,Milan,153,3.68
64.110.111.160,8880,0,false,KIX,Asia Pacific,Osaka,78,3.68
130.162.165.32,2096,0,true,LHR,Europe,London,185,3.68
207.127.92.193,80,80,false,OSL,Europe,Oslo,235,3.68
130.162.171.116,2052,2052,false,LHR,Europe,London,160,3.68
152.67.212.200,443,80,true,NRT,Asia Pacific,Tokyo,80,3.68
132.145.21.165,8443,0,true,LHR,Europe,London,206,3.68
138.2.168.243,2053,0,true,FRA,Europe,Frankfurt,181,3.68
207.127.90.227,8880,8880,false,OSL,Europe,Oslo,268,3.67
140.238.79.255,8443,0,true,LHR,Europe,London,255,3.67
152.70.247.24,2052,2052,false,NRT,Asia Pacific,Tokyo,97,3.67
130.61.87.118,2052,2052,false,FRA,Europe,Frankfurt,151,3.67
129.154.221.7,2083,0,true,NRT,Asia Pacific,Tokyo,335,3.67
138.2.41.224,8443,0,true,KIX,Asia Pacific,Osaka,90,3.67
141.147.74.57,443,80,true,LHR,Europe,London,177,3.67
193.122.103.13,8443,8443,true,NRT,Asia Pacific,Tokyo,116,3.67
130.162.183.77,8880,8880,false,LHR,Europe,London,160,3.67
155.248.170.136,2083,0,true,NRT,Asia Pacific,Tokyo,375,3.67
207.127.95.206,2083,0,true,OSL,Europe,Oslo,216,3.67
140.238.79.84,2096,0,true,LHR,Europe,London,173,3.67
141.147.116.219,2052,2052,false,LHR,Europe,London,182,3.67
130.162.148.153,2086,2086,false,NRT,Asia Pacific,Tokyo,104,3.67
158.101.191.194,8880,8880,false,FRA,Europe,Frankfurt,369,3.67
140.238.3.244,8080,8080,false,NRT,Asia Pacific,Tokyo,107,3.67
207.127.91.212,2086,2086,false,OSL,Europe,Oslo,205,3.67
130.162.171.118,2087,0,true,LHR,Europe,London,302,3.67
129.151.76.25,2052,2052,false,LHR,Europe,London,172,3.67
129.154.213.192,2086,2086,false,NRT,Asia Pacific,Tokyo,118,3.67
130.61.187.38,2095,0,false,FRA,Europe,Frankfurt,337,3.67
129.151.74.6,8880,8880,false,LHR,Europe,London,171,3.67
129.151.89.245,2095,2095,false,LHR,Europe,London,171,3.67
132.145.68.170,80,80,false,LHR,Europe,London,176,3.67
129.154.213.250,2052,2052,false,NRT,Asia Pacific,Tokyo,98,3.67
141.147.74.65,443,0,true,LHR,Europe,London,240,3.67
132.145.27.24,8443,0,true,LHR,Europe,London,378,3.67
130.162.176.63,2083,0,true,LHR,Europe,London,192,3.67
141.147.71.44,2052,2052,false,LHR,Europe,London,182,3.67
129.159.242.224,2082,2082,false,FRA,Europe,Frankfurt,164,3.67
158.180.83.144,2086,2086,false,NRT,Asia Pacific,Tokyo,119,3.67
132.145.26.44,2083,0,true,LHR,Europe,London,173,3.67
129.151.87.216,2052,2052,false,LHR,Europe,London,186,3.67
132.226.0.96,2052,2052,false,NRT,Asia Pacific,Tokyo,347,3.67
141.147.68.181,2095,2095,false,LHR,Europe,London,179,3.67
207.127.93.112,8443,0,true,OSL,Europe,Oslo,213,3.67
129.154.206.193,80,80,false,NRT,Asia Pacific,Tokyo,99,3.67
140.238.145.194,443,0,true,YYZ,North America,Toronto,232,3.67
152.67.136.138,8880,8880,false,LHR,Europe,London,173,3.67
130.162.186.50,2082,2082,false,LHR,Europe,London,162,3.67
207.127.94.151,2052,2052,false,ARN,Europe,Stockholm,207,3.66
140.238.102.40,2053,0,true,LHR,Europe,London,176,3.66
158.101.189.84,2052,0,false,FRA,Europe,Frankfurt,341,3.66
130.162.183.64,80,80,false,LHR,Europe,London,174,3.66
130.162.182.46,8443,0,true,LHR,Europe,London,197,3.66
152.67.148.249,8443,0,true,LHR,Europe,London,223,3.66
129.151.91.96,2087,0,true,LHR,Europe,London,172,3.66
129.154.213.192,2082,2082,false,NRT,Asia Pacific,Tokyo,113,3.66
130.61.107.139,2087,0,true,FRA,Europe,Frankfurt,152,3.66
132.226.232.252,8080,8080,false,NRT,Asia Pacific,Tokyo,331,3.66
132.145.239.139,2083,0,true,FRA,Europe,Frankfurt,351,3.66
140.238.211.56,8443,0,true,MXP,Europe,Milan,173,3.66
152.67.216.90,2095,2095,false,NRT,Asia Pacific,Tokyo,114,3.66
207.127.89.209,2082,2082,false,OSL,Europe,Oslo,199,3.66
138.2.36.174,2086,0,false,KIX,Asia Pacific,Osaka,86,3.66
141.147.74.195,2053,0,true,LHR,Europe,London,158,3.66
130.162.160.194,8443,0,true,LHR,Europe,London,191,3.66
141.147.108.94,2096,0,true,LHR,Europe,London,161,3.66
146.56.114.56,8080,8080,false,NRT,Asia Pacific,Tokyo,121,3.66
152.67.71.6,80,0,false,MXP,Europe,Milan,165,3.66
152.67.64.251,443,0,true,MXP,Europe,Milan,183,3.66
138.2.166.65,8443,0,true,FRA,Europe,Frankfurt,192,3.66
140.238.92.247,443,80,true,LHR,Europe,London,188,3.66
129.151.70.208,2086,2086,false,LHR,Europe,London,171,3.66
140.238.77.43,2083,0,true,LHR,Europe,London,160,3.66
158.180.84.103,443,80,true,ICN,Asia Pacific,Seoul,79,3.66
140.238.170.99,2083,0,true,MXP,Europe,Milan,173,3.66
129.151.83.115,8443,0,true,LHR,Europe,London,197,3.66
155.248.187.29,2087,0,true,NRT,Asia Pacific,Tokyo,372,3.66
138.2.35.49,2095,0,false,KIX,Asia Pacific,Osaka,71,3.66
141.147.98.244,2052,0,false,LHR,Europe,London,172,3.66
143.47.240.238,443,80,true,LHR,Europe,London,172,3.66
130.162.168.219,2086,2086,false,LHR,Europe,London,205,3.66
152.67.212.76,2083,0,true,NRT,Asia Pacific,Tokyo,118,3.66
129.151.83.27,2095,2095,false,LHR,Europe,London,181,3.65
138.2.158.94,2053,0,true,FRA,Europe,Frankfurt,175,3.65
207.127.90.92,2082,2082,false,OSL,Europe,Oslo,192,3.65
129.154.52.101,2083,0,true,NRT,Asia Pacific,Tokyo,135,3.65
207.127.90.99,2053,0,true,ARN,Europe,Stockholm,220,3.65
141.147.91.174,2096,0,true,LHR,Europe,London,192,3.65
140.238.74.137,2086,2086,false,LHR,Europe,London,160,3.65
207.127.90.99,2086,2086,false,ARN,Europe,Stockholm,183,3.65
129.159.192.140,8880,8880,false,FRA,Europe,Frankfurt,335,3.65
141.147.69.119,443,80,true,LHR,Europe,London,173,3.65
140.238.90.124,2083,0,true,LHR,Europe,London,196,3.65
64.110.107.232,80,0,false,KIX,Asia Pacific,Osaka,88,3.65
132.226.233.15,2096,0,true,NRT,Asia Pacific,Tokyo,318,3.65
158.180.91.128,2087,0,true,NRT,Asia Pacific,Tokyo,191,3.65
129.154.220.100,443,80,true,NRT,Asia Pacific,Tokyo,78,3.65
129.151.67.57,8443,0,true,LHR,Europe,London,172,3.65
129.151.89.173,2096,0,true,LHR,Europe,London,172,3.65
158.101.166.203,8443,0,true,FRA,Europe,Frankfurt,381,3.65
193.122.113.232,2082,2082,false,NRT,Asia Pacific,Tokyo,129,3.65
130.61.219.63,2086,0,false,FRA,Europe,Frankfurt,352,3.65
131.186.41.209,8080,0,false,NRT,Asia Pacific,Tokyo,321,3.65
140.238.74.133,8443,0,true,LHR,Europe,London,186,3.65
143.47.253.29,8443,0,true,LHR,Europe,London,205,3.65
130.61.100.214,2053,0,true,FRA,Europe,Frankfurt,171,3.65
140.238.102.248,2096,0,true,LHR,Europe,London,301,3.65
140.238.77.240,8443,0,true,LHR,Europe,London,211,3.65
141.147.90.122,80,80,false,LHR,Europe,London,161,3.65
207.127.95.194,2096,0,true,ARN,Europe,Stockholm,307,3.65
152.67.70.54,2082,0,false,MXP,Europe,Milan,168,3.65
140.238.99.140,2083,0,true,LHR,Europe,London,215,3.65
144.21.57.80,2086,2086,false,LHR,Europe,London,159,3.65
193.122.116.249,2082,2082,false,NRT,Asia Pacific,Tokyo,108,3.65
130.162.163.201,443,80,true,LHR,Europe,London,174,3.65
140.238.99.7,2083,0,true,LHR,Europe,London,182,3.65
144.24.183.37,2052,0,false,FRA,Europe,Frankfurt,352,3.64
129.151.92.123,2096,0,true,LHR,Europe,London,207,3.64
143.47.251.122,2082,2082,false,LHR,Europe,London,174,3.64
132.145.251.198,2082,2082,false,FRA,Europe,Frankfurt,159,3.64
141.147.91.174,2053,0,true,LHR,Europe,London,173,3.64
207.127.91.127,8880,8880,false,ARN,Europe,Stockholm,195,3.64
141.147.75.9,8443,0,true,LHR,Europe,London,267,3.64
130.61.187.38,8880,0,false,FRA,Europe,Frankfurt,360,3.64
207.127.95.246,2082,2082,false,OSL,Europe,Oslo,188,3.64
141.147.71.44,80,80,false,LHR,Europe,London,182,3.64
132.145.27.24,2096,0,true,LHR,Europe,London,161,3.64
130.61.136.7,8880,8880,false,FRA,Europe,Frankfurt,159,3.64
138.2.51.239,2052,0,false,KIX,Asia Pacific,Osaka,82,3.64
152.67.64.55,2082,0,false,MXP,Europe,Milan,184,3.64
141.147.82.120,80,80,false,LHR,Europe,London,160,3.64
132.145.18.48,2082,2082,false,LHR,Europe,London,161,3.64
207.127.91.76,8880,8880,false,OSL,Europe,Oslo,190,3.64
132.145.33.133,2083,0,true,LHR,Europe,London,159,3.64
129.151.70.138,2095,2095,false,LHR,Europe,London,172,3.64
207.127.93.236,2082,2082,false,OSL,Europe,Oslo,203,3.64
129.159.248.53,2086,2086,false,FRA,Europe,Frankfurt,298,3.64
130.162.185.152,8880,8880,false,LHR,Europe,London,158,3.64
129.154.202.224,2083,0,true,ICN,Asia Pacific,Seoul,101,3.64
150.230.102.44,8880,8880,false,NRT,Asia Pacific,Tokyo,388,3.64
207.127.95.27,2083,0,true,OSL,Europe,Oslo,201,3.64
141.147.93.218,2053,0,true,LHR,Europe,London,159,3.64
158.101.166.203,8880,0,false,FRA,Europe,Frankfurt,161,3.64
140.238.173.36,2087,0,true,MXP,Europe,Milan,179,3.64
141.147.66.108,2096,0,true,LHR,Europe,London,223,3.64
140.238.71.206,8443,0,true,LHR,Europe,London,160,3.64
155.248.180.248,2087,0,true,NRT,Asia Pacific,Tokyo,359,3.64
130.61.187.110,2086,0,false,FRA,Europe,Frankfurt,384,3.64
130.162.172.129,2087,0,true,LHR,Europe,London,196,3.64
130.162.182.17,8880,8880,false,LHR,Europe,London,174,3.64
140.238.102.157,8443,0,true,LHR,Europe,London,190,3.63
129.151.65.194,8080,8080,false,LHR,Europe,London,172,3.63
140.238.90.232,2083,0,true,LHR,Europe,London,191,3.63
140.238.79.230,2082,2082,false,LHR,Europe,London,182,3.63
207.127.95.215,2082,2082,false,OSL,Europe,Oslo,192,3.63
192.18.152.145,8080,0,true,YYZ,North America,Toronto,228,3.63
129.151.86.165,2083,0,true,LHR,Europe,London,171,3.63
132.145.30.88,2095,2095,false,LHR,Europe,London,173,3.63
140.238.67.28,2052,2052,false,LHR,Europe,London,226,3.63
129.154.206.164,8080,8080,false,NRT,Asia Pacific,Tokyo,98,3.63
158.180.93.149,2052,2052,false,NRT,Asia Pacific,Tokyo,107,3.63
129.154.222.112,2095,2095,false,NRT,Asia Pacific,Tokyo,103,3.63
130.61.183.234,2095,0,false,FRA,Europe,Frankfurt,347,3.63
144.24.72.174,2087,2087,true,NRT,Asia Pacific,Tokyo,127,3.63
140.83.34.151,443,80,true,NRT,Asia Pacific,Tokyo,408,3.63
158.101.166.203,2083,0,true,FRA,Europe,Frankfurt,153,3.63
132.226.234.42,2086,2086,false,NRT,Asia Pacific,Tokyo,337,3.63
140.238.171.249,2095,0,false,FRA,Europe,Frankfurt,153,3.63
64.110.110.131,2096,0,true,KIX,Asia Pacific,Osaka,98,3.63
130.61.169.214,2083,0,true,FRA,Europe,Frankfurt,346,3.63
141.147.90.75,80,80,false,LHR,Europe,London,160,3.63
158.180.81.113,2086,2086,false,NRT,Asia Pacific,Tokyo,118,3.63
138.2.41.224,2095,0,false,KIX,Asia Pacific,Osaka,97,3.63
207.127.90.99,8880,8880,false,ARN,Europe,Stockholm,239,3.63
138.2.47.11,8080,0,false,KIX,Asia Pacific,Osaka,91,3.63
207.127.95.194,2087,0,true,ARN,Europe,Stockholm,279,3.63
140.238.213.219,2052,0,false,MXP,Europe,Milan,167,3.63
132.226.236.12,2053,0,true,NRT,Asia Pacific,Tokyo,327,3.63
152.67.131.75,8443,0,true,LHR,Europe,London,162,3.63
132.145.22.204,443,80,true,LHR,Europe,London,160,3.63
207.127.94.159,8080,8080,false,OSL,Europe,Oslo,204,3.63
129.151.75.152,8080,8080,false,LHR,Europe,London,171,3.63
130.61.219.63,2095,0,false,FRA,Europe,Frankfurt,326,3.63
132.226.233.15,2095,2095,false,NRT,Asia Pacific,Tokyo,307,3.63
140.238.72.68,80,80,false,LHR,Europe,London,160,3.62
152.67.139.13,443,80,true,LHR,Europe,London,253,3.62
140.238.213.222,2083,0,true,MXP,Europe,Milan,161,3.62
204.216.213.239,443,0,true,MXP,Europe,Milan,148,3.62
207.127.89.235,443,80,true,ARN,Europe,Stockholm,247,3.62
130.162.175.198,2083,0,true,LHR,Europe,London,206,3.62
132.145.28.230,8880,8880,false,LHR,Europe,London,161,3.62
130.61.170.144,2082,0,false,FRA,Europe,Frankfurt,346,3.62
140.238.90.124,8880,8880,false,LHR,Europe,London,191,3.62
130.61.190.99,443,0,true,FRA,Europe,Frankfurt,363,3.62
150.230.102.44,80,80,false,NRT,Asia Pacific,Tokyo,393,3.62
140.238.92.215,2083,0,true,LHR,Europe,London,194,3.62
141.147.73.210,2086,2086,false,LHR,Europe,London,190,3.62
141.144.250.20,2052,0,false,FRA,Europe,Frankfurt,176,3.62
207.127.88.245,2083,0,true,OSL,Europe,Oslo,274,3.62
158.180.81.40,2087,0,true,NRT,Asia Pacific,Tokyo,133,3.62
150.230.107.89,2052,0,false,NRT,Asia Pacific,Tokyo,415,3.62
207.127.94.55,8080,8080,false,OSL,Europe,Oslo,241,3.62
130.61.235.94,8880,8880,false,FRA,Europe,Frankfurt,343,3.62
132.145.25.79,2086,2086,false,LHR,Europe,London,196,3.62
140.238.99.140,8443,0,true,LHR,Europe,London,161,3.62
140.83.37.223,2053,80,true,NRT,Asia Pacific,Tokyo,411,3.62
130.61.224.196,2082,0,false,FRA,Europe,Frankfurt,385,3.62
150.230.210.36,443,80,true,NRT,Asia Pacific,Tokyo,395,3.62
130.61.183.34,2052,0,false,FRA,Europe,Frankfurt,344,3.62
193.122.102.79,2096,0,true,NRT,Asia Pacific,Tokyo,104,3.62
193.122.3.65,2052,0,false,FRA,Europe,Frankfurt,328,3.62
64.110.111.160,2087,0,true,KIX,Asia Pacific,Osaka,111,3.62
144.24.187.183,80,0,false,FRA,Europe,Frankfurt,373,3.61
140.238.215.56,8080,0,false,MXP,Europe,Milan,184,3.61
132.226.236.208,8443,0,true,NRT,Asia Pacific,Tokyo,321,3.61
132.145.21.84,2086,2086,false,LHR,Europe,London,176,3.61
141.147.64.141,2083,0,true,LHR,Europe,London,213,3.61
131.186.47.129,2052,2052,false,NRT,Asia Pacific,Tokyo,378,3.61
138.2.42.208,80,0,false,KIX,Asia Pacific,Osaka,79,3.61
141.147.68.89,2053,0,true,LHR,Europe,London,231,3.61
150.230.107.89,80,0,false,NRT,Asia Pacific,Tokyo,323,3.61
144.21.63.236,2095,2095,false,LHR,Europe,London,160,3.61
132.145.236.146,2053,0,true,FRA,Europe,Frankfurt,372,3.61
132.145.63.200,2086,2086,false,LHR,Europe,London,172,3.61
129.151.90.124,2083,0,true,LHR,Europe,London,183,3.61
141.147.68.89,2052,2052,false,LHR,Europe,London,173,3.61
130.162.190.156,2087,0,true,LHR,Europe,London,162,3.61
129.151.76.25,80,80,false,LHR,Europe,London,171,3.61
152.67.151.78,8443,0,true,LHR,Europe,London,178,3.61
129.159.197.159,80,80,false,FRA,Europe,Frankfurt,358,3.61
132.145.74.173,2087,0,true,LHR,Europe,London,183,3.61
140.238.97.113,8443,0,true,LHR,Europe,London,161,3.61
130.162.171.118,443,80,true,LHR,Europe,London,172,3.61
158.180.78.161,2096,0,true,NRT,Asia Pacific,Tokyo,267,3.61
129.159.195.1,2086,2086,false,FRA,Europe,Frankfurt,359,3.61
141.147.78.126,8443,0,true,LHR,Europe,London,358,3.61
207.127.90.92,80,80,false,OSL,Europe,Oslo,187,3.61
140.238.74.156,2083,0,true,LHR,Europe,London,160,3.61
138.2.167.1,2096,0,true,FRA,Europe,Frankfurt,193,3.61
130.162.176.24,2083,0,true,LHR,Europe,London,203,3.61
130.162.163.17,443,80,true,LHR,Europe,London,189,3.61
150.230.102.44,2096,0,true,NRT,Asia Pacific,Tokyo,376,3.61
141.147.70.77,443,80,true,LHR,Europe,London,190,3.61
193.122.119.116,2052,2052,false,NRT,Asia Pacific,Tokyo,103,3.61
140.238.74.156,2082,2082,false,LHR,Europe,London,174,3.61
130.61.214.233,2082,0,false,FRA,Europe,Frankfurt,277,3.61
132.145.17.149,443,80,true,LHR,Europe,London,179,3.61
131.186.62.80,2096,0,true,NRT,Asia Pacific,Tokyo,175,3.61
144.21.54.66,2083,0,true,LHR,Europe,London,173,3.61
193.122.116.210,2052,0,false,NRT,Asia Pacific,Tokyo,110,3.61
158.101.90.42,80,80,false,NRT,Asia Pacific,Tokyo,351,3.61
129.151.74.6,2086,2086,false,LHR,Europe,London,171,3.60
207.127.95.215,8080,8080,false,OSL,Europe,Oslo,253,3.60
140.238.96.153,2087,0,true,LHR,Europe,London,161,3.60
141.147.95.100,8080,8080,false,LHR,Europe,London,173,3.60
207.127.95.140,2087,0,true,OSL,Europe,Oslo,188,3.60
141.147.74.232,2087,0,true,LHR,Europe,London,184,3.60
155.248.185.214,2095,2095,false,NRT,Asia Pacific,Tokyo,312,3.60
129.151.66.160,2083,0,true,LHR,Europe,London,173,3.60
138.2.43.47,2086,0,false,KIX,Asia Pacific,Osaka,81,3.60
132.226.236.12,2083,0,true,NRT,Asia Pacific,Tokyo,334,3.60
140.238.75.176,2095,2095,false,LHR,Europe,London,176,3.60
130.61.169.47,2096,0,true,FRA,Europe,Frankfurt,341,3.60
207.127.88.195,2053,80,true,ARN,Europe,Stockholm,204,3.60
140.238.97.213,2095,2095,false,LHR,Europe,London,160,3.60
141.147.81.171,2053,0,true,LHR,Europe,London,159,3.60
207.127.88.91,2053,2053,true,OSL,Europe,Oslo,203,3.60
138.2.34.241,2083,0,true,KIX,Asia Pacific,Osaka,86,3.60
152.67.136.70,443,80,true,LHR,Europe,London,272,3.60
193.122.99.246,2096,0,true,NRT,Asia Pacific,Tokyo,116,3.60
158.101.173.130,2082,0,false,FRA,Europe,Frankfurt,360,3.60
130.162.177.248,2083,0,true,LHR,Europe,London,208,3.60
207.127.89.98,8080,8080,false,OSL,Europe,Oslo,187,3.60
140.238.73.228,2096,0,true,LHR,Europe,London,251,3.60
158.180.91.156,2087,0,true,ICN,Asia Pacific,Seoul,82,3.60
141.147.82.54,2083,0,true,LHR,Europe,London,182,3.60
141.147.165.15,2082,2082,false,NRT,Asia Pacific,Tokyo,427,3.60
152.67.136.70,2082,2082,false,LHR,Europe,London,175,3.60
141.147.76.121,443,80,true,LHR,Europe,London,206,3.60
144.21.57.123,8080,8080,false,LHR,Europe,London,175,3.60
141.147.69.204,2052,2052,false,LHR,Europe,London,171,3.60
140.238.60.3,8880,8880,false,NRT,Asia Pacific,Tokyo,381,3.60
141.147.75.35,2052,2052,false,LHR,Europe,London,174,3.60
132.145.30.253,8443,0,true,LHR,Europe,London,216,3.60
140.238.92.234,2082,2082,false,LHR,Europe,London,159,3.60
132.226.14.24,2083,0,true,NRT,Asia Pacific,Tokyo,262,3.59
140.238.75.167,8080,8080,false,LHR,Europe,London,227,3.59
130.61.32.141,8880,0,false,FRA,Europe,Frankfurt,361,3.59
158.180.84.37,8080,8080,false,NRT,Asia Pacific,Tokyo,108,3.59
155.248.164.185,2086,2086,false,NRT,Asia Pacific,Tokyo,325,3.59
158.180.61.202,2082,2082,false,FRA,Europe,Frankfurt,348,3.59
140.238.210.100,8080,0,false,MXP,Europe,Milan,167,3.59
141.147.80.78,2096,0,true,LHR,Europe,London,166,3.59
143.47.236.111,2082,2082,false,LHR,Europe,London,160,3.59
140.238.171.253,8080,0,false,MXP,Europe,Milan,184,3.59
140.238.93.181,2096,0,true,LHR,Europe,London,182,3.59
140.238.77.120,2083,0,true,LHR,Europe,London,176,3.59
140.238.211.83,2086,0,false,FRA,Europe,Frankfurt,169,3.59
130.162.185.230,2082,2082,false,LHR,Europe,London,195,3.59
132.226.232.252,443,80,true,NRT,Asia Pacific,Tokyo,334,3.59
143.47.244.239,2087,0,true,LHR,Europe,London,168,3.59
130.162.176.100,8443,0,true,LHR,Europe,London,201,3.59
140.83.35.229,2053,0,true,NRT,Asia Pacific,Tokyo,261,3.59
138.2.36.174,2087,0,true,KIX,Asia Pacific,Osaka,76,3.59
140.238.208.107,443,0,true,MXP,Europe,Milan,167,3.59
130.61.209.187,2082,0,false,FRA,Europe,Frankfurt,311,3.59
141.147.82.240,2052,2052,false,LHR,Europe,London,183,3.59
138.2.182.58,2096,0,true,FRA,Europe,Frankfurt,175,3.59
138.2.182.58,2082,2082,false,FRA,Europe,Frankfurt,178,3.59
141.147.82.54,8443,0,true,LHR,Europe,London,176,3.59
140.238.91.57,8443,0,true,LHR,Europe,London,188,3.59
130.61.32.141,2086,2086,false,FRA,Europe,Frankfurt,336,3.58
129.154.213.192,443,80,true,NRT,Asia Pacific,Tokyo,74,3.58
141.147.79.149,2095,2095,false,LHR,Europe,London,177,3.58
193.122.119.116,8880,8880,false,NRT,Asia Pacific,Tokyo,107,3.58
129.154.210.120,8443,8443,true,NRT,Asia Pacific,Tokyo,167,3.58
141.147.87.208,2052,2052,false,LHR,Europe,London,196,3.58
140.238.100.162,443,80,true,LHR,Europe,London,159,3.58
141.147.68.23,2096,0,true,LHR,Europe,London,193,3.58
158.101.75.213,2095,2095,false,NRT,Asia Pacific,Tokyo,379,3.58
129.151.70.52,80,80,false,LHR,Europe,London,172,3.58
129.151.87.168,2053,0,true,LHR,Europe,London,175,3.58
141.147.92.162,2095,2095,false,LHR,Europe,London,177,3.58
129.213.52.140,443,0,true,IAD,North America,Ashburn,468,3.58
150.230.100.108,80,0,false,NRT,Asia Pacific,Tokyo,291,3.58
146.56.140.189,2095,2095,false,NRT,Asia Pacific,Tokyo,107,3.58
140.238.208.112,2096,0,true,MXP,Europe,Milan,191,3.58
141.147.71.39,2096,0,true,LHR,Europe,London,170,3.58
129.154.207.48,2052,2052,false,NRT,Asia Pacific,Tokyo,110,3.58
132.145.25.180,8443,0,true,LHR,Europe,London,177,3.58
158.180.78.33,8080,8080,false,NRT,Asia Pacific,Tokyo,113,3.58
207.127.90.192,2095,2095,false,OSL,Europe,Oslo,190,3.58
130.61.144.19,2095,2095,false,FRA,Europe,Frankfurt,169,3.58
207.127.90.92,2087,0,true,OSL,Europe,Oslo,202,3.58
144.24.177.104,2087,0,true,FRA,Europe,Frankfurt,164,3.58
141.147.118.222,443,0,true,LHR,Europe,London,179,3.58
141.147.81.184,80,80,false,LHR,Europe,London,160,3.58
129.159.195.1,2087,0,true,FRA,Europe,Frankfurt,369,3.58
129.151.95.53,2053,0,true,LHR,Europe,London,171,3.57
152.67.218.229,2095,2095,false,NRT,Asia Pacific,Tokyo,109,3.57
140.238.213.133,2096,0,true,FRA,Europe,Frankfurt,223,3.57
